x/c,y/c,z/c,tau_w_Pa,tau_x_Pa,tau_y_Pa,tau_z_Pa,Cf,surface_area_m2
0.027222806587815285,-0.033333333830038704,-0.027178660035133362,0.8183856608335314,-0.7447322709198868,-4.298109344836697e-18,0.33930654946293654,0.0006957094275520612,0.00015156664916283897
0.027222806587815285,0.033333333830038704,0.027178660035133362,3.668156432588564,-3.338028268174592,4.422955549253203e-18,-1.52083493345208,0.003118298785059847,0.00015156664916283897
0.02815215972562631,-0.033333333830038704,0.027595485250155132,3.2737638673871485,-2.994797962312351,-2.2408104211584654e-18,-1.3223898911967873,0.002783025772715514,0.00015400304940599668
0.02815215972562631,0.033333333830038704,-0.027595485250155132,0.9009287102891055,-0.8241582395849186,2.10511016729401e-18,0.36391721194178045,0.0007658792514302682,0.00015400304940599668
0.028621759886542957,-0.033333333830038704,-0.027802842979629833,0.9009287102891055,-0.8241582395849186,2.10511016729401e-18,0.36391721194178045,0.0007658792514302682,0.00015400304940599668
0.028621759886542957,0.033333333830038704,0.027802842979629833,3.2737638673871485,-2.994797962312351,-2.2408104211584654e-18,-1.3223898911967873,0.002783025772715514,0.00015400304940599668
0.029570849612355232,-0.033333333830038704,0.028215495869517326,2.758151616248419,-2.53552481723022,2.2344104420410813e-18,-1.0855939569762847,0.00234470393834564,0.00015647706491897192
0.029570849612355232,0.033333333830038704,-0.028215495869517326,0.9789105420260694,-0.8998968579295945,-2.063887249236154e-18,0.3852940362609007,0.0008321715853672138,0.00015647706491897192
0.030050339177250862,-0.033333333830038704,-0.028420791029930115,0.9789105420260694,-0.8998968579295945,-2.063887249236154e-18,0.3852940362609007,0.0008321715853672138,0.00015647706491897192
0.030050339177250862,0.033333333830038704,0.028420791029930115,2.758151616248419,-2.53552481723022,2.2344104420410813e-18,-1.0855939569762847,0.00234470393834564,0.00015647706491897192
0.03101923813422521,-0.033333333830038704,0.02882943240304788,2.208904146220614,-2.0398373413018582,6.467825381124304e-18,-0.8475382871712547,0.0018777888135519407,0.00015899186120120717
0.03101923813422521,0.033333333830038704,-0.02882943240304788,1.0525277461409694,-0.9719685677660921,-6.067738529514019e-18,0.40384620794470827,0.0008947535505504702,0.00015899186120120717
0.031508647526303925,-0.033333333830038704,-0.029032778615752857,1.0525277461409694,-0.9719685677660921,-6.067738529514019e-18,0.40384620794470827,0.0008947535505504702,0.00015899186120120717
0.031508647526303925,0.033333333830038704,0.029032778615752857,2.208904146220614,-2.0398373413018582,6.467825381124304e-18,-0.8475382871712547,0.0018777888135519407,0.00015899186120120717
0.032497454434633255,-0.033333333830038704,0.029437558104594547,1.7638495001772716,-1.635795242874017,2.095442561093221e-18,-0.6598022299646666,0.0014994479800715008,0.00016154749374499525
0.032497454434633255,0.033333333830038704,-0.029437558104594547,1.1218085845902195,-1.0403660549856935,-1.9827741510137515e-18,0.41963433140511364,0.0009536491724614934,0.00016154749374499525
0.032996851950883865,-0.033333333830038704,-0.029638991380731266,1.1218085845902195,-1.0403660549856935,-1.9827741510137515e-18,0.41963433140511364,0.0009536491724614934,0.00016154749374499525
0.032996851950883865,0.033333333830038704,0.029638991380731266,1.7638495001772716,-1.635795242874017,2.095442561093221e-18,-0.6598022299646666,0.0014994479800715008,0.00016154749374499525
0.034005689124266304,-0.033333333830038704,0.030040015776952107,1.3948283055822261,-1.2987115840430647,-2.024874836948497e-18,-0.5088164929773188,0.0011857431629748595,0.00016414287969849183
